Company Name,Website,Company Description,Industry,Founder Name,Founder LinkedIn ,Founded,Team Size,Location,Socials
Fluently,https://getfluently.app/,AI-powered speaking coach for calls that helps non-native professionals improve their English with instant feedback after each Zoom call.,"Education, SaaS, B2B, Productivity, AI","Yurii Rebryk, Stanislav Beliaev","https://linkedin.com/in/yrebryk, https://linkedin.com/in/stasbel",2023,2,N/A,https://linkedin.com/company/fluently-ai
Resonance,https://www.useresonance.com/,Resonance enables companies to personalize omni-channel marketing campaign content within their existing tools with minimal to no engineering involvement.,"artificial-intelligence, reinforcement-learning, saas, subscriptions, marketing",Jonathan Ou,https://linkedin.com/in/jto98,2023,2,San Francisco,https://www.useresonance.com/
Zaymo,https://zaymo.com,Interactive email builder for ecommerce brands,Ecommerce Technology,"Brice Douglas, Santiago Gomez Paz, Daniel Jones","https://linkedin.com/in/bricedouglas,https://linkedin.com/in/gomezpaz,https://linkedin.com/in/daniel-kj",2023,3,N/A,https://twitter.com/GetZaymo
Patchwork,https://atpatchwork.com/,"Patchwork replaces your inefficient Slack with an intelligent feed personalized for each team member with all of their daily updates, design and engineering discussions, and announcements.","saas, b2b, productivity, collaboration, ai","Nikki Shah, Dhruhin Kurli","https://www.linkedin.com/in/nikki-a-shah/, https://linkedin.com/in/dhruhin",2023,2,San Francisco,https://www.linkedin.com/in/nikki-a-shah/
Rove,http://rovecard.com,"Rove is building the first accessible and universal airline mile, redeemable across dozens of international airlines and hotel chains worldwide. Rove is the only travel credit card for young adults, leveraging cash-flow underwriting and the first-ever travel points portal to allow the average Gen Z spender to effortlessly travel the world for free.","fintech, consumer, travel, ai","Max Morganroth, Arhan Chhabra","https://www.linkedin.com/in/maxmorganroth/, https://www.linkedin.com/in/arhanchhabra/",2023,4,New York,https://www.linkedin.com/company/rovecard/
Double,https://double.finance/,"Double lets anyone design and invest in their own stock index that’s advised, managed and tax optimized by Double.","fintech, finance, investing, consumer-finance, stocks","JJ Maxwell, Mark Wai","https://linkedin.com/in/jj-maxwell-753b5026, https://linkedin.com/in/markwai",2023,5,San Francisco,https://linkedin.com/company/doublefinance/
Upsolve AI,https://upsolve.ai/,Upsolve AI is a customer-facing analytics as a service platform. We are building a full data stack that enables businesses to build and offer analytics to their customers at lightning speed and gives their customers the superpower to answer any data questions via AI.,"developer-tools, b2b, analytics, big-data, ai","Ka Ling Wu, Serguei Balanovich","https://linkedin.com/in/wukaling, https://linkedin.com/in/sbalanovich",2023,4,"London, England, GB",https://twitter.com/upsolveai
OpenFoundry,https://www.openfoundry.ai/,"OpenFoundry is an open source platform that helps engineers build, deploy, and scale their open source AI stack 10x faster. Ship your AI stack with just one line of code.","developer-tools, b2b, open-source, infrastructure, ai","Tyler Lehman, Arthur Chi","https://linkedin.com/in/tyler-lehman, https://linkedin.com/in/arthur-chi-000",2024,2,San Francisco,https://www.linkedin.com/company/openfoundry/
Browser Buddy,https://www.browserbuddy.com/,Librarian for the Internet.,consumer,"Jeremy Suh, Arnav Wadehra, Mohammed Muslim","https://linkedin.com/in/jeremyjsuh, https://linkedin.com/in/awadehra, https://linkedin.com/in/mohammed-muslim",2023,3,San Francisco,https://www.linkedin.com/company/recipe-workspace
DryMerge,https://www.drymerge.com,DryMerge lets people automate work with plain English. It allows users to create automations through natural language commands instead of traditional programming or visual interfaces.,Technology / Automation,"Edward Frazer, Samuel Brashears","https://linkedin.com/in/edward-frazer, https://linkedin.com/in/samuel-brashears000",2023,2,"San Francisco, CA, US",https://twitter.com/edwardcfrazer
Ubicloud,https://www.ubicloud.com,"Ubicloud is an open source cloud that can run anywhere. Our cloud services include elastic compute, block storage, virtual networking, managed Postgres, and powerful IAM. Ubicloud provides these services on bare metal providers, such as Hetzner, Leaseweb, or AWS Bare Metal. You can self-host our software or use our managed service to reduce your cloud costs by 3-10x.","cloud-computing, artificial-intelligence, infrastructure, databases","Umur Cubukcu, Ozgun Erdogan, Daniel Farina","https://linkedin.com/in/umurc, https://linkedin.com/in/ozgune, https://linkedin.com/in/danfarina",2023,15,N/A,https://twitter.com/UbicloudHQ
Kabilah,https://www.kabilah.com,"Kabilah is the most trusted enterprise-grade AI platform designed specifically for nursing workflows. We reduce burnout, enhance system efficiency, and enable high quality care.","generative-ai, digital-health, healthcare, ai","Sarah Raza, Umar Nadeem","https://www.linkedin.com/in/sraza007, https://www.linkedin.com/in/mumarnadeem",2024,N/A,"San Francisco, CA, US / New York, NY, US",https://www.linkedin.com/company/kabilah/
Topo,https://www.topo.io/,AI sales agent custom trained for each company to reach the best leads,"saas, sales, ai","Dan Elkaim, Léonard Henriquez, Robin Philibert","https://www.linkedin.com/in/danelkaim/, https://linkedin.com/in/leonard-henriquez, https://linkedin.com/in/robin-philibert",2023,5,"Paris, France",https://www.linkedin.com/company/topo-io
xPay,https://www.xpaycheckout.com/,"We're building a commerce solution for SaaS companies globally that have overseas customers. We especially help them with streamlining billing operations like invoicing and reconciliation, managing foreign sales tax and accepting payments. We abstract out the complexities of compliance, remittance and integration for these merchants by running all that machinery in the background.","fintech, payments, international","Aniket Gupta, Rakshit Bansal",https://www.linkedin.com/company/xpay-checkout/?viewAsMember=true,2024,3,San Francisco,https://www.linkedin.com/company/xpay-checkout/?viewAsMember=true
Triply,https://business.triply.co/,Operating system for travel businesses in Africa with embedded finance.,"fintech, marketplace, saas, travel","Peter Wachira, Collins Muthinja","https://linkedin.com/in/peter-wachira-tripitaca, https://linkedin.com/in/collins-muthinja-trippi",2021,18,"Nairobi, Kenya",https://linkedin.com/in/peter-wachira-tripitaca
NowHouse,https://www.nowhouse.io,NowHouse helps stock brokerages settle trades instantly.,"fintech, saas, enterprise, infrastructure, ai",Dhaval Gajiwala,https://www.ycombinator.com/people/dhaval-gajiwala,2024,0,N/A,N/A
RetailReady,https://www.retailreadyai.com/,"An AI-powered supply chain compliance engine that replaces traditional instruction manuals with a mobile application, designed to help warehouse workers follow shipping guidelines and avoid compliance violations.","Artificial Intelligence, B2B, Compliance, Logistics, Supply Chain","Elle Smyth, Sarah Hamer","https://linkedin.com/in/ellesmyth, https://linkedin.com/in/sarah-hamer-881bb6126",2024,5,"San Francisco, CA, US",https://www.linkedin.com/company/retailreadyai/
Terrakotta,https://www.terrakotta.ai/,AI platform for phone-first sellers. Terrakotta is a power-dialer that lets sales reps leave AI-generated voicemails.,"real-estate, sales, telecommunications, home-services, conversational-ai","Vincent Wilson, Kusiima Boswell, Gabriel Wilson","https://linkedin.com/in/vincent-wilson-5105141b7, https://linkedin.com/in/kusiima-boswell-84a1a5151, https://linkedin.com/in/gabriel-wilson-2b480914b",2023,3,San Francisco,https://www.terrakotta.ai/
Stitch Technologies,https://www.stitch.tech,Inactive,"developer-tools, saas","Till Kern, Yuriy Oparenko","https://linkedin.com/in/tillkern, https://uk.linkedin.com/in/oparenko",2023,0,"London, United Kingdom",https://www.linkedin.com/company/stitch-tech
CoCrafter,https://cocrafter.com/,"B2B construction marketplace to match contractors and subcontractors. CoCrafter is a construction marketplace to match contractors and subcontractors. Already used by over 3000 companies in the strong German SMB sector, CoCrafter helps contractors to find and manage local as well as foreign subcontractors.",construction,"Johannes Lutz, Philipp Rollwage, Annabell V.","https://linkedin.com/in/johanneslutz, https://linkedin.com/in/philipp-rollwage, https://www.linkedin.com/in/annabell-v-86a73b227",2023,9,"Munich, Germany",https://www.linkedin.com/company/cocrafter/
Bilanc,https://www.bilanc.co,"An AI-Powered Engineering Management Platform. Track engineering velocity, summarise every PR and Release, and draft performance reviews & team briefings.","saas, b2b, analytics, devops",Samuel Akinwunmi,https://linkedin.com/in/0x-s13i,2023,2,"London, United Kingdom",https://twitter.com/SamAkinwunmi
DianaHR,http://www.dianahr.ai,"An AI-powered HR person for the 1.4 million SMBs with at least 10 employees, managing software, compliance, benefits, onboarding, and more with human-in-the-loop AI.","Artificial Intelligence, Human Resources, Compliance, HR Tech","Upeka Bee, Tim Kral","https://www.linkedin.com/in/upeka, https://www.linkedin.com/in/tim-kral-512b5b3/",2023,3,San Francisco,https://www.linkedin.com/company/dianahr/
Gumloop,https://www.gumloop.com/,A no-code platform for automating workflows with AI,"Automation, AI","Max Brodeur-Urbas, Rahul Behal","https://linkedin.com/in/max-brodeur-urbas-1a4b25172, https://linkedin.com/in/rbehal01",2023,2,Vancouver,https://twitter.com/gumloop_ai
Relari,https://www.relari.ai/,"Relari helps AI teams simulate, test, and validate complex AI applications throughout the development lifecycle. We are the company behind continuous-eval, an open-source modular evaluation framework with metrics covering text generation, code generation, retrieval, classification, agents, and other LLM use cases. Our cloud platform generates custom synthetic data and simulates user behavior to stress test and harden GenAI applications.",AI,"Yi Zhang, Pasquale Antonante","https://www.linkedin.com/in/yizhang0123, https://www.linkedin.com/in/pasquale-antonante-5306524a",2023,2,"San Francisco, CA, US",https://x.com/relariai
Elodin,https://elodin.systems/,"Unified flight software and hardware for the mission of tomorrow. Elodin creates flight software, simulations, and hardware for drones, satellites, and defense.","hard-tech, drones, satellites, rocketry, aerospace","Daniel Driscoll, Tom Gurka, Akhil Velagapudi, Sascha Wise","https://linkedin.com/in/x46085, https://linkedin.com/in/tomgurka, https://www.linkedin.com/in/akhil-velagapudi/, https://linkedin.com/in/sascha-wise",2023,5,San Francisco,https://www.linkedin.com/company/elodin-systems
Silogy,https://silogy.io,An AI-powered test and debug platform for chip developers,"Artificial Intelligence, Developer Tools, Semiconductors","Kay Li, Paul Kim","https://www.linkedin.com/in/kay-li-84924128b, https://linkedin.com/in/paul-kim-7b766262",2023,3,New York,https://linkedin.com/company/100808053/
Veles,http://www.getveles.com,"Veles empowers sales reps to deliver pricing effectively and craft dynamic options that maximize deal size. By integrating seamlessly with CPQs And CRMs, Veles makes every sales rep a top performer. Key Features include a SaaS Pricing Calculator, Standard Deal Definition, Performance Analytics, and team alignment optimization.","artificial intelligence, b2b, sales, enterprise","Simon Ooley, Patrick Koperwas","https://www.linkedin.com/in/simonooley, https://www.linkedin.com/in/patkoperwas",2023,3,"Santa Barbara, CA",https://www.linkedin.com/company/velesinc
PurplePages,https://www.thepurplepages.ai/,Purple is an AI agent for online local marketplace transactions.,"artificial-intelligence, marketplace, real-estate, conversational-ai, ai-assistant","Aditya Ganapathi, Ryan Ali, Josh Passell","https://www.linkedin.com/in/aditya-ganapathi, https://www.linkedin.com/in/ryan-ali/, https://www.linkedin.com/in/josh-passell-37939a152/",2023,3,San Francisco,https://twitter.com/adivganapathi
Manifold Freight,https://www.manifoldfreight.com/,"Manifold is revolutionizing the spot freight procurement process for Carriers, Brokers, and Shippers. Our inaugural product transforms the booking process for spot shipments, significantly reducing empty miles and increasing revenue. We aggregate spot shipment opportunities from various sources into a single location.","b2b, logistics, automation, ai","Oliver Jones, Andrew Huff","https://linkedin.com/in/oliver-jones-936a0a58, https://linkedin.com/in/andrew-huff-222b2a21",2024,3,"Seattle, WA",https://www.linkedin.com/company/manifold-freight/
Penciled,https://penciled.com,"Penciled helps physical therapists fill 10X more canceled appointments with the help of an AI agent named Nicole, which manages waitlists and appointments, significantly increasing cancellations filled.",Healthcare Technology,Shawn Shivdat,https://linkedin.com/in/shawn-shivdat,2022,2,San Francisco,https://linkedin.com/company/76534709
Pico,http://withpico.com,Pico organizes and takes action on your iPhone screenshots,"artificial-intelligence, consumer","Taylor Rogalski, Zach Gotsch","https://linkedin.com/in/taylor-rogalski-4b169767, https://www.linkedin.com/in/zach-gotsch-b90a9011/",W24,2,N/A,https://twitter.com/pico
Yoneda Labs,https://www.yonedalabs.com,"Yoneda Labs provides software to help chemists optimise reactions. They focus on defining the best reaction parameters for drug and material production, utilizing machine learning for reaction optimization.",Chemical Manufacturing,"Michał Mgeładze-Arciuch, Jan Oboril, Daniel Vlasits","https://linkedin.com/in/michal-mgeladze-arciuch, https://linkedin.com/in/jan-oboril-819b44225, https://linkedin.com/in/danielvlasits",2023,3,"San Francisco, CA, US",https://twitter.com/YonedaLabs
Agentic Labs,https://agenticlabs.com,"Agentic Labs is making software design and architecture less painful by building AI into the process. Our first product is Glide, an AI-first editor purpose-built for writing technical design docs.","Artificial Intelligence, Developer Tools","Maksim Ivanov, Robert McKnight","https://linkedin.com/in/maksivanov, https://linkedin.com/in/robmcknight",2023,2,New York,https://linkedin.com/company/agentic-labs/
FurtherAI,https://www.furtherai.com/,FurtherAI is building a workforce of AI Teammates for the insurance industry to handle repetitive manual tasks involving unstructured data processing and data entry across disjointed systems.,Insurance Technology,"Aman Gour, Sashank Gondala","https://linkedin.com/in/amangour, https://www.linkedin.com/in/sashank-gondala-083132a0",2023,2,"San Francisco, CA, US / Remote",https://twitter.com/amangour30
Scritch,https://www.scritchai.com,Scritch is building the leading AI operating system for veterinary care. We provide AI agents to streamline operations including scheduling and clinical workflows.,"health-tech, ai, healthcare","Claire Lee, Rachel Lee","https://linkedin.com/in/claire-s-lee, https://linkedin.com/in/rachelsylee",2023,2,San Francisco,https://www.linkedin.com/company/100475282/admin/feed/posts/
Mango Health,https://themangohealth.com,"Mango Health delivers AI-powered therapy for OCD, offering personalized care that adapts to your experience, credibility backed by expert input, and complete anonymity—your data stays private.","health-insurance, mental-health, ai","Jamison Mercurio, Zachary Gittelman","https://linkedin.com/in/jamison-mercurio, https://linkedin.com/in/zachary-gittelman-02229a9a",2023,2,San Francisco,https://themangohealth.com
Swift,https://joinswift.app,Swift is building instant international payments to replace the archaic correspondent banking infrastructure. Our first product is an all-in-one embedded finance platform for online merchants.,"fintech, payments","David Lalor, Rakeeb Hossain","https://linkedin.com/in/davidlalor5, https://linkedin.com/in/rakeebhossain",2023,2,San Francisco,https://linkedin.com/company/swift-finance-inc/
Kiosk,https://www.kiosk.so/,"Kiosk helps companies engage with their customers on their preferred app, WhatsApp, by blending AI agents and traditional marketing tools to generate personalised conversations at scale.","Messaging, Marketing, Automation, AI","Paul Lafforgue, Thomas Sohet","https://www.linkedin.com/in/paullafforgue/, https://linkedin.com/in/thomas-sohet-5291a868",2023,5,"Paris, France",https://www.linkedin.com/company/getkiosk
RadMate AI,https://www.radmate.ai,"We’re building the AI copilot for radiologists, powered by a foundational model for medical imaging. RadMate AI will read radiology images and generate full reports for radiologists to review and submit.","artificial-intelligence, saas, digital-health, enterprise-software, ai-assistant","Mohamed Khalifa, Adam Skrocki","https://linkedin.com/in/mohamed-taha-khalifa, https://linkedin.com/in/adamskrocki",2023,2,San Francisco,https://www.linkedin.com/company/radmate-ai
renderlet,http://renderlet.com,"Renderlet is a WebAssembly framework for writing graphics code that runs anywhere, enabling developers to embed GPU-accelerated 2D and 3D graphics into cross-platform applications without needing expert-level knowledge of GPU programming.","developer-tools, design-tools, data-visualization",Sean Isom,https://linkedin.com/in/isom,2024,2,New York,https://linkedin.com/company/renderlet
Arini,https://www.arini.ai,"AI receptionist for dentists that answers phone calls, and schedules appointments. It addresses the staffing challenges faced by dental clinics and helps increase their revenue by booking more appointments.","Artificial Intelligence, Health-Tech, Dental, Call Center","Abdul Jamjoom, Rami Rustom","https://www.linkedin.com/in/abduljamjoom, https://www.linkedin.com/in/ramirustom",2024,2,San Francisco,https://twitter.com/usearini
Basalt Tech,https://basalt.space/,"Basalt Tech is a spacecraft OS company building Dispatch: An OS which allows different types of satellites to work together, providing optimized instructions for fleets of spacecraft.","aerospace, enterprise-software, automation","Maximillian Bhatti, Alex Choi","https://linkedin.com/in/maximillian-bhatti-1a9806266, https://www.linkedin.com/in/alex-choi/",2023,4,San Francisco,https://www.linkedin.com/company/101564456/
Chunkr,https://chunkr.ai/,"Open source API service to parse complex documents. Battle-tested + highly modular vision infrastructure to convert PDFs, PPTs, Word, Excel, PNG, and JPEGs into LLM-ready data. We offer high quality layout analysis, OCR, bounding boxes, granular VLM controls, semantic chunking, and all the last mile engineering that goes into building standout AI applications.","computer-vision, open-source, data-engineering, enterprise-software","Mehul Chadda, Ishaan Kapoor, Akhilesh Sharma","https://www.linkedin.com/in/mehul-chadda-9157472a9/, https://linkedin.com/in/ishaan-kapoor99, https://linkedin.com/in/akhilesh-sharma-82151b1a5",2023,3,San Francisco,https://x.com/chunkrai
Risotto,https://tryrisotto.com,"Risotto auto-solves IT support requests using AI. We help IT teams improve their resolution times, reduce SaaS spend, and enhance security with 24/7 automated software access and IT support, all directly in Slack.","Artificial Intelligence, B2B, Compliance, Security, Enterprise","Aron Solberg, Alex Confer, Chris Paul","https://www.linkedin.com/in/aronsolberg/, https://www.linkedin.com/in/aconfer/, https://www.linkedin.com/in/cmpaul/",2023,3,San Francisco,https://www.linkedin.com/company/tryrisotto/
Trieve,https://trieve.ai,"All-in-one API for search, RAG, & recommendations. Infrastructure for search teams building retrieval and RAG. Trieve combines search language models with tools for tuning ranking and relevance.","developer-tools, open-source, api, search, ai","Nicholas Khami, Denzell Ford","https://linkedin.com/in/nicholas-khami-5a0a7a135, https://linkdin.com/in/denzell-ford",2023,7,San Francisco,https://twitter.com/trieveai
Senso,http://www.senso.ai,"Senso is building an AI-powered knowledge base for customer support, starting in the Credit Union space. Our product reduces contact time by over 10x by enabling support teams to make decisions about customer requests in seconds.",Financial Services/AI,"Saroop Bharwani, Thomas Nelson","https://linkedin.com/in/saroopbharwani, https://ca.linkedin.com/in/thomas-nelson-35137b155",2017,2,N/A,https://www.linkedin.com/company/senso.ai/
ProSights,https://prosights.co/,ProSights is an AI-native workflow automation / search platform for financial institutions.,"fintech, analytics, enterprise-software, investments, ai","Justin Wu, Aaron Guo, Howard Zhong","https://linkedin.com/in/justinwuokc, https://linkedin.com/in/guoaaron, https://linkedin.com/in/howard-zhong",2023,14,New York,https://www.linkedin.com/company/prosightsdata/
Petra Security,https://petrasecurity.com,Stealth cybersecurity,Cybersecurity,"Cooper Edmunds, Adithya Vellal","https://linkedin.com/in/cooperedmunds, https://linkedin.com/in/adithyavellal",2024,3,San Francisco,https://twitter.com/cooperedmunds
InQuery,https://www.inquery.ai/,"InQuery is an operating system for the insurance industry built from the ground-up to leverage modern language processing techniques to improve claims handling, policy administration and distribution, and underwriting, starting with the world's first AI-native Claims Management System. Our mission is to empower the insurance industry to close the trillion dollar underinsurance gap by expanding the reach and scope of insurance products to cover the emerging risks of the 21st century.","Insurance, AI","Erick Enriquez, Khalil Miri","https://linkedin.com/in/erick-enriquez, https://linkedin.com/in/khalil-miri",2023,4,N/A,N/A
Guide Labs,https://www.guidelabs.ai/,"At Guide labs, we build Interpretable foundation models and AI systems that can reliably explain their reasoning, and are easy to audit, steer and understand. We provide access to these models via our API.",Artificial Intelligence,Julius Adebayo,https://linkedin.com/in/juliusadebayo,2023,5,"San Francisco, CA",https://twitter.com/guidelabsai
CodeAnt AI,https://codeant.ai/,CodeAnt AI is an AI code reviewer that helps you find and fix critical code quality issues and security vulnerabilities in 30+ languages.,"DevOps, Software Development","Amartya Jha, Chinmay Bharti","https://linkedin.com/in/amartya-jha, https://linkedin.com/in/chinmay-bharti",2023,3,N/A,https://linkedin.com/in/amartya-jha
PySpur.dev,http://pyspur.dev,Open Source AI Agents Builder,"generative-ai, open-source, ai","Jean Kaddour, Srijan Patel","https://linkedin.com/in/jean-kaddour-344837267, https://linkedin.com/in/srijanpatel",2024,2,San Francisco,https://linkedin.com/in/jean-kaddour-344837267
CommodityAI,https://commodityai.io/,"AI & Automation Software Powering Physical Commodity Trading. We build software that supports the movement of millions of tons of raw commodities like sugar, cocoa, and coffee around the world. Our trading and operations management platform serves as a system of record, powered by AI automation that eliminates the friction points in operating a physical trading and distribution business.","Artificial Intelligence, B2B, Workflow Automation, Supply Chain, Enterprise Software","Philip Koenig, Daniel Cervoni, Kyle Franz","https://linkedin.com/in/philipkoenig, https://www.linkedin.com/in/dcervoni/, https://linkedin.com/in/kyle-manuel-franz-7a4351a8",2024,3,San Francisco,https://linkedin.com/company/commodityai
Miden,http://www.miden.co,"Miden is building a modern infrastructure that facilitates the launch of card programs and various financial products for businesses in Sub-Saharan Africa. Just by reducing integration time, card fraud, improving stability, and being customer focused, we quickly rose to top 5 in TPV among card issuing Fintechs in Sub-Saharan Africa within 8 months of launch.","fintech, payments, b2b, apis","Okiemute Avworhokai, Ini Udoh","https://www.linkedin.com/in/okiemuteavworhokai/, https://linkedin.com/in/iudoh",2023,19,"Ikeja, Nigeria",https://www.ycombinator.com/companies/miden
Forge,https://www.forgehq.com/,Procurement software for hardware companies,"hardware, b2b, supply-chain, procurement","Emir Sahmanovic, Haris Sahmanovic","https://linkedin.com/in/emir-sahmanovic-976b71b5, https://linkedin.com/in/haris-sahmanovic-438884126",2023,3,San Francisco,https://www.linkedin.com/company/forgehq/
Open,https://open.cx,"Open.cx is an AI-powered, all-in-one customer support and communication platform designed for enterprises and high-growth businesses.","artificial-intelligence, generative-ai, conversational-ai, ai-assistant",Mohammad Gharbat,https://linkedin.com/in/gharabat,2024,4,San Francisco,https://open.cx
Octolane AI,https://www.octolane.com,"Building AI-first Salesforce. Our CRM does a lot more than just storing customer data. It uses AI to find the best customers, reach out to them and close them.","AI, CRM","One Chowdhury, Md Abdul Halim Rafi","https://linkedin.com/in/one-chowdhury, https://linkedin.com/in/md-abdul-halim-rafi",2024,8,N/A,https://twitter.com/octolane_ai
Preloop,https://www.preloop.com,"Preloop automatically translates your ML training scripts into production services, handling the creation of the training pipeline and REST endpoints, allowing science teams to focus on developing new models while cutting deployment times from weeks to just a few hours.","artificial-intelligence, deep-learning, developer-tools, machine-learning, data-science","Tejas Hosangadi, Nikith Hosangadi","https://linkedin.com/in/tejashosangadi, https://linkedin.com/in/nikithhosangadi",2023,2,N/A,https://www.linkedin.com/company/preloop/
Carousel Technologies,https://usecarousel.com,"Professional AI toolkit for PowerPoint that helps investment bankers and consultants prepare materials faster and with fewer errors. It offers a suite of tools, including a PowerPoint plugin that enhances the feedback loop in team reviews and populates charts and tables based on Excel data.","b2b, enterprise-software, finance","Daniel Wolf, Jude Rizzo","https://linkedin.com/in/daniel-wolf-6242431b1, https://linkedin.com/in/jude-rizzo-aa71aa207",2023,3,New York,https://www.linkedin.com/company/carousel-tech/
PointOne,https://pointone.com/,"Automated time tracking and billing for law firms, using AI to completely automate time tracking and bill review, helping law firms collect more revenue and saving lawyers hours each week.",Legal Tech,"Adrian Parlow, Jeremy Ben-Meir, Katon Luaces","https://linkedin.com/in/adrianparlow, https://linkedin.com/in/jeremyben-meir, https://linkedin.com/in/katon-luaces",2023,3,"New York, NY, US",https://twitter.com/PointOneAI
Dropback,https://www.dropback.com,"Dropback is building front office software for the future of college sports. We help major athletic departments manage their teams' ""salary caps"" and roster limits to construct their most competitive rosters. Just two years ago, it became legal for athletes to earn an income beyond their scholarships. Since then, despite college athletes earning $2B+, rapid regulation change has put college sports in disarray. Dropback brings order to this chaos through custom compensation frameworks, roster management, what-if playgrounds, and more--ultimately helping elite programs optimize spend & maximize talent.",sports-tech,"Luke Bogus, Nick Siscoe","https://linkedin.com/in/lukebogus, https://linkedin.com/in/nick-siscoe-58a1099b",2024,2,"Roeland Park, KS",https://twitter.com/dropbackhq
Just Words,https://justwords.ai,"AI-first marketing platform that puts companies in a state of continuous experimentation. We let you test 100+ variations within a month, across segments without the need to set up an 'octopus' on your favorite CRM tool. We also automate reporting which takes the grunt work of babysitting every A/B test out of the way.",Marketing Technology,Neha Mittal,https://linkedin.com/in/neha01mittal,2024,5,San Francisco,https://twitter.com/justwordsai
Downlink,https://downlink.dev/,"Downlink makes LLMs 70%+ faster with a few lines of code. Downlink learns which prompts are easy or hard. We train fast models to handle simple prompts, your existing LLM takes the complex ones.","developer-tools, saas, api, ai",TJ Murphy,https://linkedin.com/in/tjmurphy,2024,1,San Francisco,https://linkedin.com/company/downlink/
OffDeal,https://offdeal.io,"OffDeal is an AI-native investment bank, offering small business owners a faster, cheaper way to sell their companies at premium prices. Our AI technology automates most of the grunt work typically done by analysts at larger Wall Street banks, enabling our in-house M&A advisors to focus more on strategic client interactions, leading to better outcomes for both sellers and buyers.","artificial-intelligence, fintech, b2b, smb","Ori Eldarov, Alston Lin","https://www.linkedin.com/in/eldarov/,https://www.linkedin.com/in/alstonlin/",2023,2,New York,https://www.linkedin.com/company/offdeal/
Tusk,https://usetusk.ai,Tusk is an AI agent that helps developers generate unit and integration tests with codebase context. Tusk runs on your PRs as a non-blocking check and suggests happy path and edge case tests that are not covered by existing tests.,"artificial-intelligence, developer-tools, saas, b2b, ai","Marcel Tan, Sohil Kshirsagar","https://linkedin.com/in/marcel-tan, https://linkedin.com/in/sohil-kshirsagar",2023,4,San Francisco,https://linkedin.com/company/usetusk
Tensorfuse,https://www.tensorfuse.io/,"Tensorfuse makes it easy to deploy and auto-scale AI models on your own infra using the CLI. It’s like using Modal/Replicate/Together with your cloud credits. Tensorfuse automatically scales in response to the amount of traffic your app receives. Fast cold boots with our optimized container system. Describe container images and hardware specifications in simple Python. No YAML. Behind the scenes, we manage custom k8s clusters which run the Tensorfuse Runtime.","Cloud Computing, Machine Learning","Samagra Sharma, Agam Jain","https://linkedin.com/in/samagra-sharma-4476bb135, https://linkedin.com/in/agam-jn",2023,2,N/A,https://www.linkedin.com/company/tensorfuse
Quivr,https://www.quivr.app/,"Quivr is an AI open-source platform where enterprises connect to their tools, docs, APIs and databases to chat with them. The app can be deployed to the cloud, or self-hosted on existing infrastructure to answer any data privacy concerns.",AI,"Stan Girard, Antoine Dewez, Brian Laleye","https://linkedin.com/in/stanislas-girard, https://linkedin.com/in/antoine-dewez-367774157, https://linkedin.com/in/brian-laleye-31433386",2024,6,N/A,https://twitter.com/quivr_brain
malibou,https://www.malibou.co,"malibou is the first all-in-one payroll and HR software for French SMBs, helping to manage employees, run payroll and track compliance. It offers a unified payroll and HR solution, allowing companies to manage employee repositories, onboarding, leave requests, payslips, and payments from a single platform.","b2b, productivity, hr-tech, payroll, smb","Maxence Drummond, Alexandre Pernin","https://linkedin.com/in/maxence-drummond-485057b4, https://linkedin.com/in/alexandre-pernin-602308a3",2023,2,"Paris, France",https://www.ycombinator.com/companies/malibou
Sonia,https://soniahealth.com,Sonia is a conversational AI that conducts entire therapy-like sessions both by voice and text via a phone app. 70 million Americans who struggle with their mental health can now access therapy for $200 per year instead of $200 per session.,"Mental Health, AI","Chris Aeberli, Dustin Klebe, Lukas Wolf","https://www.linkedin.com/in/chris-aeberli, https://linkedin.com/in/dustin-klebe-679675163, https://linkedin.com/in/lukas-wolf-14a992143",2023,3,"NY, US",https://www.linkedin.com/company/sonia-health/
atopile,http://atopile.io,"atopile is a new programming language to design electronic circuit boards with code, replacing graphical interfaces with code for automation and reuse in hardware design.","hardware, saas, design-tools, electronics","Matt Wildoer, Narayan Powderly","https://linkedin.com/in/matthew-wildoer-467a4992, https://linkedin.com/in/narayan-powderly-21949a180",2023,3,San Francisco,https://twitter.com/atopile_io
HostAI,https://www.hostai.app/,The AI operations platform for the built world. We’re on a mission to streamline business communication for housing and hospitality. Our integrated AI platform helps property management and hospitality operations automate business workflows so teams can instead focus on the most human elements of their service.,AI Operations / Real Estate / Hospitality,"Cole Rubin, Punn Kam","https://linkedin.com/in/colerubin, https://linkedin.com/in/punnkam",2024,7,San Francisco,https://www.linkedin.com/company/host-ai/
dawn,https://www.dawnai.com/,Analytics for AI products. We transform user requests and model outputs into metrics you'll actually care about.,Analytics/AI,"Zubin Koticha, Alexis Gauba, Ben Hylak","https://linkedin.com/in/zkoticha, https://linkedin.com/in/alexisgauba, https://linkedin.com/in/benhylak",2023,5,"San Francisco, CA, US",https://twitter.com/dawnanalytics
Reform,https://www.reformhq.com,The AI-powered workspace for freight forwarding,"saas, logistics, supply-chain, ai","Saif Abuhashish, Omar Abuhashish, Pradhit Gosula","https://linkedin.com/in/saifabuhashish, https://linkedin.com/in/omarabuhashish, https://linkedin.com/in/pradhit-gosula-27a955149",2023,4,San Francisco,https://twitter.com/reform_hq
